45,Collaborative Authoring in Wikis,<p>It is a tool used by many to author a document together&quot; Includes &quot;working together to achieve collective results that the participants would be incapable of accomplishing working online.&quot;</p>\r\n,,"<ol class=\""references\"">\r\n	<li id=\""cite_note-Dandelion-0\"">\r\n		Chi, Changyan, Zhou, Michelle X., Yang, Min, Xiao, Wenpeng, Yu, Yiqin, Sun, Xiaohua. Dandelion: Supporting Coordinated, Collaborative Authoring in Wikis. 2010.</li>\r\n	<li id=\""cite_note-Wiki-1\"">\r\n		Wikipedia, 2006a. <a class=\""external free\"" href=\""http://en.wikipedia.org/wiki/Collaboration\"" rel=\""nofollow\"" title=\""http://en.wikipedia.org/wiki/Collaboration\"">http://en.wikipedia.org/wiki/Collaboration</a></li>\r\n	<li id=\""cite_note-Emigh-2\"">\r\n		Collaborative Authoring on the Web: A Genre Analysis of Online Encyclopedias. Emigh, William. Herring, Susan C. HICSS &#39;05 Proceedings of the Proceedings of the 38th Annual Hawaii International Conference on System Sciences. 2004.</li>\r\n	<li id=\""cite_note-Cunningham-3\"">\r\n		Cunningham &amp; Leuf, 2001; Guzdial, Rick, &amp; Kehoe, 2001</li>\r\n	<li id=\""cite_note-Pfeil-4\"">\r\n		Cultural Differences in Collaborative Authoring of Wikipedia. Pfeil, Ulrike. Panayioitis, Zaphiris. Ang, Chee Siang. Journal of Computer-Mediated Communication. 2006.</li>\r\n</ol>\r\n",,,,,,,,1311845283,1312280284
46,Design Documentaries,<p>&nbsp;This design was created to catch everyday life. It is believed that film captures human expressivity and emotion in ways that other purely observational studies cannot. It is also appropriate when all the researchers arent able to be in the field.</p>,,"<ul>\r\n	<li>\r\n		Design Documentaries Blog</li>\r\n</ul>\r\n<p><a class=\""external free\"" href=\""http://bas.blogs.com/design_documentaries/design_documentaries.html\"" rel=\""nofollow\"" title=\""http://bas.blogs.com/design_documentaries/design_documentaries.html\"">http://bas.blogs.com/design_documentaries/design_documentaries.html</a></p>\r\n<ul>\r\n	<li>\r\n		Design Documentaries: Participatory Research and Design -</li>\r\n</ul>\r\n<p>www.stby.eu/wp/wp-content/.../raijmakers_stby_isdn3_0304081.pdf</p>\r\n<p>&nbsp;</p>\r\n<ul>\r\n	<li>\r\n		&quot;Design Documentaries: Inspiring Design Research Through Documentary Film&quot; - Raijmakers, Bas; Gaver, William; Bishay, Jon.</li>\r\n</ul>\r\n<p><a class=\""external free\"" href=\""http://portal.acm.org/ft_gateway.cfm?id=1142441&amp;type=pdf\"" rel=\""nofollow\"" title=\""http://portal.acm.org/ft_gateway.cfm?id=1142441&amp;type=pdf\"">http://portal.acm.org/ft_gateway.cfm?id=1142441&amp;type=pdf</a></p>\r\n",,,,,,,,1311846082,1311846082
47,Quantifying Focus Group Data,"<p>Process focus group data by pulling out quantitative information such as a word count, cluster analysis, or perceptual space analysis.</p>","<p>It is appropriate to use this quantitative analytic method after one has the data from focus groups. It represents a different way to analyze the findings from focus groups, which are normally qualitative. &nbsp;It is doubtful that quantitative techniques will replace established qualitative approaches, but they can supplement and improve insight gained from qualitative analysis.</p>\r\n<meta charset=\""utf-8\"" />\r\n<div>\r\n	&nbsp;</div>\r\n<div>\r\n	Benefits of this method:</div>\r\n<div>\r\n	&nbsp;</div>\r\n<meta charset=\""utf-8\"" />\r\n<div>\r\n	<ul style=\""font-size: 1em; line-height: 1.5em; margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 2em; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; \"">\r\n		<li>\r\n			Presents a different way to analyze qualitative research</li>\r\n		<li>\r\n			Can augment qualitative analysis or add a different perspective to it</li>\r\n	</ul>\r\n</div>\r\n",,,,,,,,,1311846166,1311846256
48,Focus Groups,<p>A focus group is a forum of selected people controlled by an impartial moderator to give feedback to design ideas. (1)</p>,"<p>There are several Key Characteristics of a Successful Focus Group: (2)</p><ul style=\""font-size: 1em; line-height: 1.5em; margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 2em; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; \""><li>Carefully select and prepare participants</li><li>Prepare well for the meeting</li><li>Create a democratic, supportive and informal atmosphere</li><li>Skillfully moderate the discussion</li><li>Pay attention to the individual needs of different consumers</li><li>6-8 participants is an optimal number<ul style=\""font-size: 1em; line-height: 1.5em; margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 2em; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; \""><li>However, sometimes larger numbers of participants representing differing viewpoints can raise important issues</li></ul></li><li>May be desirable to include \""critical users\"" representing the extremes of the user group to ensure inclusive design</li></ul><p>Further, focus groups can satisfy more than one need you might experience during your design process. Specifically, focus groups can be used during the following design phases: [[<font class=\""Apple-style-span\"">Understand]]</font>, [[<font class=\""Apple-style-span\"">Observe]]</font>, [[Realize]]</p><p>&nbsp;</p><p style=\""font-size: 1em; line-height: 1.5em; margin-top: 1em; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; \"">Thus, there are 2 possible times to conduct focus groups:</p><ul style=\""font-size: 1em; line-height: 1.5em; margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 2em; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; \""><li>In the beginning during strategic research  when researching what the target market wants, focus groups are usually done after quantitative studies such as surveys, in order to explore statistics in greater depth.</li><li>At the end after the creative executions are done, finding out how the target market perceives the finished product so that adjustments can be made before the product is released to the public.</li></ul><p style=\""font-size: 1em; line-height: 1.5em; margin-top: 1em; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; \"">In addition, this method is often used as a complementary tool to interviews and observation.</p>","<ol class=\""references\"" style=\""font-size: 1em; line-height: 1.5em; margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 2em; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; \""><li id=\""cite_note-focus-0\"">&nbsp;Langford, Joe and Deana McDonagh. Focus Groups. New York: Taylor and Francis, 2003. Print.</li><li id=\""cite_note-ideo-1\"">&nbsp;Hypponen, Hannele. The Methods Lab: Focus Groups</li><li id=\""cite_note-S-2\"">&nbsp;Zikmund, W.G. (1997), Exploring Marketing Research, 6th ed., The Dryden Press, Fort Worth, TX.</li><li id=\""cite_note-origin-3\"">&nbsp;<a class=\""external free\"" href=\""http://www.nytimes.com/1998/08/02/nyregion/the-view-from-peekskill-tending-the-flame-of-a-motivator.html?n=Top%2FNews%2FScience%2FTopics%2FResearch\"" rel=\""nofollow\"" style=\""color: rgb(51, 102, 187); background-image: url(http://roschuni.com/wiki/skins/dusk/external.png); background-attachment: initial; background-origin: initial; background-clip: initial; background-color: initial; padding-right: 13px; background-position: 100% 50%; background-repeat: no-repeat no-repeat; \"" title=\""http://www.nytimes.com/1998/08/02/nyregion/the-view-from-peekskill-tending-the-flame-of-a-motivator.html?n=Top%2FNews%2FScience%2FTopics%2FResearch\"">http://www.nytimes.com/1998/08/02/nyregion/the-view-from-peekskill-tending-the-flame-of-a-motivator.html?n=Top%2FNews%2FScience%2FTopics%2FResearch</a></li><li id=\""cite_note-App1-4\"">&nbsp;Morgan, David L. Focus Groups. Annual Review of Sociology, Vol.22, 1996. Web.</li><li id=\""cite_note-App2-5\"">&nbsp;Barbour, Rosaline S. Using Focus Groups in General Practice. Family Practice 1995. Print.</li></ol><p>&nbsp;</p>",,,,,,,,1311846293,1311926353
49,Design-in-Context,<p>Ideally use this method in the beginning of the design phase. Can be used in contexts of defined boundaries - such as a in factory.</p>,,,,,,,,,,1311846582,1312278141
50,Fly On The Wall,"<p>&nbsp;</p>\r\n<meta charset=\""utf-8\"">\r\n<p>Observe an environment without interacting or relating to the individual activities present. Record all people, interactions, and behavior. (1)</p><p>-&nbsp;\""It is useful to see what people actually do within real contexts and time frames, rather than accept what they say they did after the fact.\"" (1)</p>\r\n<meta charset=\""utf-8\"">\r\n",,"<p>1.&nbsp;&quot;Fly on the Wall&quot; IDEO Method Cards.&nbsp;<font class=\""Apple-style-span\"">ISBN 0-9544132-1-0</font></p>\r\n<meta charset=\""utf-8\"" />\r\n",,,,,,,,1311846867,1311846910
51,Questionnaires,<p>A questionnaire is a <em>written</em> series of questions and prompts for gathering information from respondents. &nbsp;</p>,,,,,,,,,,1311847157,1311847290
52,Diary Studies,"<p>&nbsp;Purpose: To capture data that is difficult to retrieve; e.g. participants' actions and behaviors, their thoughts, feelings and reflections.</p>",,"<ol class=\""references\"">\r\n	<li id=\""cite_note-def-0\"">\r\n		Hyldegard, Jette. &quot;Using Diaries in Group Based Information Behavior Research- a Methodological Study.&quot; Information Interaction in Context (2006): 153-61. ACM Digital Library. Web. &lt;<a class=\""external free\"" href=\""http://portal.acm.org/citation.cfm?id=1164851\"" rel=\""nofollow\"" title=\""http://portal.acm.org/citation.cfm?id=1164851\"">http://portal.acm.org/citation.cfm?id=1164851</a>&gt;.</li>\r\n	<li id=\""cite_note-mobile-1\"">\r\n		Sohn, Timothy, Li, Kevin A., Griswold, William G., Hollan, James D. A Diary Study of Mobile Information Needs. 2008.</li>\r\n	<li id=\""cite_note-media-2\"">\r\n		Carter, Scott, Mankoff, Jennifer. When Participants Do the Capturing: The Role of Media in Diary Studies. 2005.</li>\r\n</ol>\r\n",,,,,,,,1311847324,1311847324
53,Direct Shell Production Casting,<p>Purpose: Direct Shell Production Casting (DSPC) is a rapid prototyping method that fabricates ceramic shells to cast metal parts.</p>,,"<ol class=\""references\"">\r\n	<li id=\""cite_note-def-0\"">\r\n		&quot;DSPC (Direct Shell Production Casting) - Rapid Prototyping - Rapid Tooling - Rapid Manufacturing - Engineer&#39;s Handbook.&quot; Mechanical Engineering Design Guide - Engineer&#39;s Handbook. Web. 09 Nov. 2010. &lt;<a class=\""external free\"" href=\""http://www.engineershandbook.com/RapidPrototyping/dspcrt.htm\"" rel=\""nofollow\"" title=\""http://www.engineershandbook.com/RapidPrototyping/dspcrt.htm\"">http://www.engineershandbook.com/RapidPrototyping/dspcrt.htm</a>&gt;.</li>\r\n	<li id=\""cite_note-AA-1\"">\r\n		&quot;Design Prototyping Technologies&nbsp;:: Direct Shell Production Casting.&quot; Rapid Prototyping and Stereolithography Services. Web. 09 Nov. 2010. &lt;<a class=\""external free\"" href=\""http://www.dpt-fast.com/knowledge/direct_shell_production_casting.asp\"" rel=\""nofollow\"" title=\""http://www.dpt-fast.com/knowledge/direct_shell_production_casting.asp\"">http://www.dpt-fast.com/knowledge/direct_shell_production_casting.asp</a>&gt;.</li>\r\n</ol>\r\n",,,,,,,,1311847781,1311847781
54,Flow Analysis,"<p>&nbsp;</p>\r\n<meta charset=\""utf-8\"">\r\n","<p>&quot;Represent the flow of information of activity through all phases of a system or process.&quot; (1)</p>\r\n<meta charset=\""utf-8\"" />\r\n<p>&quot;This is useful for identifying bottle necks and opportunities for functional alternatives&quot; (1)</p>\r\n","<p>1.&nbsp;&quot;Flow Analysis,&quot; IDEO Method Cards.&nbsp;<font class=\""Apple-style-span\"">ISBN 0-9544132-1-0</font></p>\r\n<meta charset=\""utf-8\"" />\r\n",,,,,,,,1311847921,1311847921
55,Quick and Dirty Ethnography,"<p>Short focused studies to quickly gain a general picture of a setting, as it is not always possible to conduct long in-depth studies.</p>","<p>The process can be used throughout the design phase to gather insight and observations; used under time and resource constraints; observers admit that they can&#39;t gather complete, detailed understanding of the setting but can provide important broad understanding [1].</p>\r\n<p style=\""font-size: 1em; line-height: 1.5em; margin-top: 1em; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; \"">Benefits:</p>\r\n<ul style=\""font-size: 1em; line-height: 1.5em; margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 2em; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; \"">\r\n	<li>\r\n		In a short period of time, the research is able to gather a broad understanding of the system relative to [[Classic Ethnography]]</li>\r\n	<li>\r\n		Able to use results as an indicator for further investigation</li>\r\n</ul>\r\n",,,,,,,,,1311848343,1311848746
56,Direct Observation,<p>Observe how a subject interacts with a chosen object or within a specific setting in real time.&nbsp;</p>,,"<p>Stanton, Neville. The Methods Lab: Direct Observation.</p>\r\n",,,,,,,,1311848525,1312277000
57,Dramaturgy,<p>Dramaturgy consists of combining user-centered design and drama methods to study a specific user group with the purpose of allowing designers to effectively empathize and understand the users needs and concerns.&nbsp;</p>,"<p>Data from [[Focus Groups]] and [[Photo Diaries]] are used to compile timelines and personas of the users, which are then incorporated into a script for the dramaturgical research.</p>\r\n","<p>Kantola, Vesa; Sauli Tiita Katri Mehto, and Tomi Kankainen. &quot;Using Dramaturgical Methods to Gain More Dynamic User Understanding in User-Centered Design.&quot; Helsinki University of Technology and University of Helisinki. Washington, DC, USA. 2007. p173-180.</p>\r\n",,,,,,,,1311848938,1312278040
58,Empathic Design,<p>Purpose: To help companies identify and meet customer needs to guide the development of new products and services.</p>,,"<p>Leonard, D., Rayport, F., J., Spark Innovation Through Empathic Design. Harvard Business Review, November December 1997 Pp., 103-113.</p>\r\n",,,,,,,,1312273405,1312273711
59,Empathy Probes,"<p>Empathy Probes should be used to record and learn about potential user's private lives, their surrounding world, and experiences. This method is especially used to understand the user's emotional side including their feelings, persona, and manner of relating.</p>",,"<ol class=\""references\"" style=\""font-size: 1em; line-height: 1.5em; margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 2em; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; \"">\r\n	<li id=\""cite_note-def-0\"">\r\n		Mattelmaki, Tuuli, and Katja Battarbee. &quot;Empathy Probes.&quot; Malmo (2002). Print</li>\r\n</ol>\r\n",,,,,,,,1312273991,1312274053
60,Ethnofuturism,<p>Ethnofuturism is most ideal to use when testing the usability of the product and when nearing the prototyping phase.</p>,,"<p>Evans, M. and S. Gill. &quot;Rapid Development of Information Appliances: Future Approaches for Designers.&quot; International Design Conference. Dubrovnik, Croatia. 2006. p 1-8.</p>\r\n",,,,,,,,1312274354,1312274380
61,Evolutionary Prototyping,<p>The evolutionary prototype is a very robust design that is constantly evolving and being modified to become the final design.</p>,,,,,,,,,,1312274572,1312274599
62,Experience Prototyping,<p>Essential to the middle stages of the designing process (i.e. before the final artifacts exist).</p>,"<p><b>Experience Prototype:</b>&nbsp;any representation, in any medium, that is designed to enhance the understanding, exploration or communication of what it might be like to engage with the product, space, or system a company is designing.</p>\r\n","<p>Buchenau, M., Suri, J., Experience Prototyping</p>\r\n",,,,,,,,1312274878,1312274878
63,Exploratory Prototyping,"<p>A throw-away prototype used to clarify project goals, to identify requirements, to examine alternative designs, or to investigate a large and complex system.</p>",,,,,,,,,,1312275139,1312275166
64,"Explore, Represent, Share","<p>Can be used to design your own user research method. It can be used at the beginning or middle of the design process as a means to expanding ideas, and widening and informing ones' options.</p>","<p style=\""font-size: 1em; line-height: 1.5em; margin-top: 1em; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; \"">Purpose:</p>\r\n<ul style=\""font-size: 1em; line-height: 1.5em; margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 2em; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; \"">\r\n	<li>\r\n		&quot;A process that uses written prompts and a structured process to encourage participants to explore ideas, represent them in words, drawings, and objects and share their meaning, thereby increasing awareness and releasing creativity&quot;<sup class=\""reference\"" id=\""cite_ref-ERS_0-0\""><a href=\""http://roschuni.com/wiki/index.php/Explore,_Represent,_Share#cite_note-ERS-0\"" style=\""color: rgb(73, 124, 167); \"" title=\""\"">[1]</a></sup></li>\r\n	<li>\r\n		To design your own user research method</li>\r\n</ul>\r\n<p>Can be used to design your own user research method. It can be used at the beginning or middle of the design process as a means to expanding ideas, and widening and informing ones&#39; options.</p>\r\n","<ol class=\""references\"" style=\""font-size: 1em; line-height: 1.5em; margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 2em; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; \"">\r\n	<li id=\""cite_note-ERS-0\"">\r\n		&nbsp;O&#39;Brien, Denis. The Methods Lab: Explore, Represent, Share.</li>\r\n	<li id=\""cite_note-universal-1\"">\r\n		Koberg, Don, Bagnall, Jim. The Universal Traveler: a Soft-Systems guide to creativity, problem-solving, and the process of reaching goals.</li>\r\n</ol>\r\n",,,,,,,,1312275397,1312275476
65,Rapid Ethnography,<p>A collection of field methods intended to provide a reasonable understanding of users and their activities given significant time pressures and limited time in the field.</p>,"<p>This method is a strategy for conducting field research in a shortened time frame, and encompasses the entire research (data collection and analysis) phase of the design process. Not appropriate for problems that are very open ended.</p>","<p>[1] Millen, David (2000) Rapid ethnography: a time deepening strategy for HCI field research, SIGCHI Designing Interactive Systems, New York</p>",,,,,,,,1312277519,1312283704
66,Fused Deposition Models,<p>Fused Deposition Modeling is a manufacturing technology used to create models and prototypes directly from CAD files.</p>,"<p>Purpose:</p>\r\n<p style=\""font-size: 1em; line-height: 1.5em; margin-top: 1em; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; \"">&ldquo;A rapid prototyping process used to produce functional ABS thermoplastic models directly from CAD data.&rdquo; (1)</p>\r\n<p style=\""font-size: 1em; line-height: 1.5em; margin-top: 1em; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; \"">Process:</p>\r\n<p style=\""line-height: 1.5em; margin-top: 1em; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; \"">&quot;The build material, a production quality thermoplastic, is melted and then extruded through a specially designed head onto a platform to create a two-dimensional cross section of the model. The cross section quickly solidifies, and the platform descends where the next layer is extruded upon the previous layer. This continues until the model is complete, where it is then removed from the build chamber and cleaned for shipping.&quot; (2)</p>\r\n<p style=\""font-size: 1em; line-height: 1.5em; margin-top: 1em; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; \"">&nbsp;</p>\r\n<meta charset=\""utf-8\"" />\r\n<p>This should be used when the designer needs the part to be made of production-grade thermoplastics, such as ABS, ABSi, polyphenylsulfone (PPSF), polycarbonate (PC) and Ultem 9085, including PC-ABS. (3)</p>\r\n","<ol class=\""references\"" style=\""font-size: 1em; line-height: 1.5em; margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 2em; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; \"">\r\n	<li id=\""cite_note-def-0\"">\r\n		&quot;What Is Fused Deposition Modeling - FDM?&quot; Metals - All About Metals Businesses, Properties, Markets and Careers. Web. 09 Nov. 2010. &lt;<a class=\""external free\"" href=\""http://metals.about.com/library/weekly/aa-rp-fdm.htm\"" rel=\""nofollow\"" style=\""color: rgb(51, 102, 187); background-image: url(http://roschuni.com/wiki/skins/dusk/external.png); background-attachment: initial; background-origin: initial; background-clip: initial; background-color: initial; padding-right: 13px; background-position: 100% 50%; background-repeat: no-repeat no-repeat; \"" title=\""http://metals.about.com/library/weekly/aa-rp-fdm.htm\"">http://metals.about.com/library/weekly/aa-rp-fdm.htm</a>&gt;.</li>\r\n	<li id=\""cite_note-AA-1\"">\r\n		&quot;Fused Deposition Modeling (FDM) | Rapid Prototyping | Quickparts.com.&quot; Rapid Prototyping and Injection Molding Services | Quickparts.com. Web. 09 Nov. 2010. &lt;<a class=\""external free\"" href=\""http://www.quickparts.com/LowVolumePrototypes/FDM.aspx\"" rel=\""nofollow\"" style=\""color: rgb(51, 102, 187); background-image: url(http://roschuni.com/wiki/skins/dusk/external.png); background-attachment: initial; background-origin: initial; background-clip: initial; background-color: initial; padding-right: 13px; background-position: 100% 50%; background-repeat: no-repeat no-repeat; \"" title=\""http://www.quickparts.com/LowVolumePrototypes/FDM.aspx\"">http://www.quickparts.com/LowVolumePrototypes/FDM.aspx</a>&gt;.</li>\r\n	<li id=\""cite_note-AB-2\"">\r\n		&quot;Fused Deposition Modeling.&quot; Wikipedia, the Free Encyclopedia. Web. 09 Nov. 2010. &lt;<a class=\""external free\"" href=\""http://en.wikipedia.org/wiki/Fused_deposition_modeling\"" rel=\""nofollow\"" style=\""color: rgb(51, 102, 187); background-image: url(http://roschuni.com/wiki/skins/dusk/external.png); background-attachment: initial; background-origin: initial; background-clip: initial; background-color: initial; padding-right: 13px; background-position: 100% 50%; background-repeat: no-repeat no-repeat; \"" title=\""http://en.wikipedia.org/wiki/Fused_deposition_modeling\"">http://en.wikipedia.org/wiki/Fused_deposition_modeling</a>&gt;.</li>\r\n	<li id=\""cite_note-AC-3\"">\r\n		&quot;Fused Deposition Modeling (FDM).&quot; Phoenix Analysis &amp; Design Technologies. Web. 09 Nov. 2010. &lt;<a class=\""external free\"" href=\""http://www.padtinc.com/rm/fdm/default.htm\"" rel=\""nofollow\"" style=\""color: rgb(51, 102, 187); background-image: url(http://roschuni.com/wiki/skins/dusk/external.png); background-attachment: initial; background-origin: initial; background-clip: initial; background-color: initial; padding-right: 13px; background-position: 100% 50%; background-repeat: no-repeat no-repeat; \"" title=\""http://www.padtinc.com/rm/fdm/default.htm\"">http://www.padtinc.com/rm/fdm/default.htm</a>&gt;.</li>\r\n</ol>\r\n",,,,,,,,1312278681,1312279028
67,Google Search,"<p>Google Search can be an easy way to find inspiration, opinions, and other tools that can help you simplify, expand, and help you with your design method!</p>","<p>Use in the beginning, middle and throughout the research process. The web is one of the easiest, fastest, and most wide ranging ways to access information. Dont forget about this amazing tool just because its so easy!</p>\r\n","<p>Ian Leighton, design and mechanical engineering student at UC Berkeley. Interview 3/30/10</p>\r\n<div>\r\n	&nbsp;</div>\r\n",,,,,,,,1312279582,1312279632
68,Identity Construction,<p>Identity Construction is used primarily as a part of Human Centered Design to improve the user experience and emphasize the importance of users in the entire design process.</p>\r\n,"<p>Identity Construction is used primarily as a part of Human Centered Design to improve the user experience and emphasize the importance of users in the entire design process(1). There are several methods of gathering information about the user&#39;s background, but the most effective method of identity construction is &quot;storytelling&quot;(1).</p>\r\n<p>Identity Construction is best used in the phase of the design process in which UCD (User-centered Design) is more relevant. This is generally used before a product is released into the market, but may also be used before product development and/or prototyping begins.</p>\r\n","<p>1. Mamykina, Lena; Miller, Andrew D.; Mynatt, Elizabeth D.; and Daniel Greenblatt. &quot;Constructing Identities through Storytelling in Diabetes Management.&quot; &#39;CHI 2010: Caring for Ourselves.&#39; Atlanta, CA, USA. 2010.</p>\r\n",,,,,,,,1312280494,1312446775
69,Rapid Prototyping,"<p>Rapid Prototyping refers to methods of automatically constructing physical objects with additive processes. &nbsp;This is a time intensive and resource heavy step, so it should be implemented when the design team is trying to evaluate some of their potential final concepts, after&nbsp;a significant amount of research and simpler iterations have been done.</p>\r\n",<p>The great benefit of this method is that the user will be able to physically see the product and interact with it much the same way they would with the real product. More insightful feedback can be pulled from this type of interaction.</p>\r\n,"<p>[1] The Methods Lab: 14. Print.<br />\r\n	[2] Berkeley Mechanical Engineering Machine Shop, Echeverry; UC Berkeley campus, CA</p>\r\n",,,,,,,,1312284901,1312284901
70,Reinterview,<p>This is best used to get feedback from the same individuals that you talked to earlier in the design process. Re-interview them after you have made progress in your development stage so that you can discover how they relate to your current ideas. &nbsp;It can also be used to check conceptual frameworks.</p>\r\n,,,,,,,,,,1312442581,1312442581
71,Reflective practice,"<p>&quot;Reflective practice is the repeated framing and evaluation of a design challenge by working it through, rather than thinking it through.&quot; [1]</p>\r\n",,<p>[1]&nbsp;Hartmann. &quot;Prototypes.&quot; Design Clinics. Web. 30 Nov. 2010. &lt;http://designclinics.pbworks.com/w/file/21216378/hartmann-prototypes-ch2.pdf&gt;.</p>\r\n,,,,,,,,1312442765,1312442765
72,Role-playing,<p>Role playing can help designers imagine new design approaches and communicate design attentions.</p>\r\n,,"<p>[1] Burns, Colin. The Methods Lab: Role Playing.</p>\r\n",,,,,,,,1312443274,1312443274
73,Repertory Grid Technique,<p>Repertory Grid Technique should be used to identify correlations between concepts and attributes-- which can then be applied to consumers&#39; perceptions of products and services</p>\r\n,"<ul>\r\n	<li>\r\n		Useful for examining consumers&#39; perceptions of products and services</li>\r\n	<li>\r\n		Used to identify problems, develop propositions, and construct questionnaires</li>\r\n	<li>\r\n		Used to uncover unknown correlations regarding attributes and concepts, and identify hidden connections</li>\r\n</ul>\r\n<p>&nbsp;</p>\r\n",<p>&quot;Repertory Grid Technique.&quot; http://www.epistemics.co.uk/notes/184-0-0.htm.</p>\r\n,,,,,,,,1312443577,1312443577
74,Scale Modeling,"<p>Especially useful in designing spaces, a scale model can reveal spatial relationships and help envision what the final space will be like.</p>\r\n",,,,,,,,,,1312443975,1312443975
75,Scenario-based design,"<p>Scenario-based design uses customer scenarios to understand the process through which the customer uses your product to reach a goal. It is basically the understanding that different consumers have different needs for products, and designing your product/system in a way that allows for a wide array of situations to be addressed in an efficient and user-friendly manner.</p>\r\n","<ul>\r\n	<li>\r\n		Scenario-based design is used early on in the system development cycle.\r\n		<ul>\r\n			<li>\r\n				When you&rsquo;re first doing the research of how people would interact with your product</li>\r\n			<li>\r\n				It can be used when you&rsquo;re trying to envision the system as it&rsquo;s being planned</li>\r\n			<li>\r\n				Product development &ndash; when you&rsquo;re trying to envision how, when, where, etc. it&rsquo;ll be used</li>\r\n		</ul>\r\n	</li>\r\n	<li>\r\n		Encourages creative thinking by placing your product/system into a greater context</li>\r\n	<li>\r\n		&ldquo;By couching the requirements, the design rationale, and the envisionment all as scenarios one coordinates design work to avoid developing technical solutions to irrelevant problems&rdquo;[2]</li>\r\n	<li>\r\n		If customers&#39; lives are made easier through the product/system, that will lead to greater benefits and customer loyalty in the future.</li>\r\n</ul>\r\n","<ol>\r\n	<li>\r\n		Seybold, Patricia B. &quot;Get Inside the Lives of Your Customers.&quot; (2001): 80-89. Print.</li>\r\n	<li>\r\n		Carroll, John M. Scenario-Based Design: Envisioning Work and Technology in System Development.</li>\r\n	<li>\r\n		Friedman, A. (1989). Computer Systems Development: History, Organization, and Implementation. Chichester: Wiley.</li>\r\n	<li>\r\n		Carroll J. M. Five Reasons for Scenario Based Design. Elsevier Science B. V. 2000.</li>\r\n</ol>\r\n",,,,,,,,1312444523,1312444598
76,Scenarios,"<p>Scenarios tell a story, illustrated or not, of a user&#39;s interaction with a current or new product or system.</p>\r\n",,"<ol>\r\n	<li>\r\n		&quot;Senarios,&quot; IDEO Method Cards. ISBN 0-9544132-1-0</li>\r\n	<li>\r\n		Black, Alison. &quot;Scenarios.&quot; IDEO. London, UK.</li>\r\n</ol>\r\n",,,,,,,,1312445535,1312445535
77,Screening,<p>This is a method for determining how engaged your survey respondents are in the survey.</p>\r\n,,"<p>1. Downs, Julie S.; Holbrook, Mandy B.; Sheng, Steve; and Lorrie Faith Cranor. &quot;Are Your Participants Gaming the System? Screening Mechanical Turk Workers&quot; Carnegie-Melon University. Pittsburgh, Pennsylvania, USA. 2010.</p>\r\n",,,,,,,,1312451735,1312451735
78,Serial Hanging Out,"<p>Sequential short-term (2-4 day) participant observation with multiple, independent informants - conducted by multiple teams of 1-2 researchers.</p>\r\n",,"<p>Jaspal S. Sandhu, P. Altankhuyag, and D. Amarsaikhan. 2007. Serial hanging out: rapid ethnographic needs assessment in rural settings. In Proceedings of the 12th international conference on Human-computer interaction: interaction design and usability (HCI&#39;07), Julie A. Jacko (Ed.). Springer-Verlag, Berlin, Heidelberg, 614-623.</p>\r\n",,,,,,,,1312452059,1312452141
79,Shadowing,<p>Shadowing is essentially comprised of following a member of organization from the moment he/she arrives at work to moment he/she leaves to return home.</p>\r\n,,"<ol>\r\n	<li>\r\n		McDonald, Seonaidh. &quot;Studying Actions in Context: A Qualitative Shadowing Method for Organizational Research.&quot; Qualitative Research. The Robert Gordon University. SAGE Publications. London. 2005. p455-473.</li>\r\n</ol>\r\n",,,,,,,,1312452454,1312452454
