68,Identity Construction,Identity Construction is used primarily as a part of Human Centered Design to improve the user experience and emphasize the importance of users in the entire design process.\r\n,"Identity Construction is used primarily as a part of Human Centered Design to improve the user experience and emphasize the importance of users in the entire design process(1). There are several methods of gathering information about the users background, but the most effective method of identity construction is storytelling(1).\r\nIdentity Construction is best used in the phase of the design process in which UCD (User-centered Design) is more relevant. This is generally used before a product is released into the market, but may also be used before product development and/or prototyping begins.\r\n","1. Mamykina, Lena; Miller, Andrew D.; Mynatt, Elizabeth D.; and Daniel Greenblatt. Constructing Identities through Storytelling in Diabetes Management. CHI 2010: Caring for Ourselves. Atlanta, CA, USA. 2010.\r\n",,,,,,,,1312280494,1312446775
69,Rapid Prototyping,"Rapid Prototyping refers to methods of automatically constructing physical objects with additive processes. This is a time intensive and resource heavy step, so it should be implemented when the design team is trying to evaluate some of their potential final concepts, aftera significant amount of research and simpler iterations have been done.\r\n",The great benefit of this method is that the user will be able to physically see the product and interact with it much the same way they would with the real product. More insightful feedback can be pulled from this type of interaction.\r\n,"[1] The Methods Lab: 14. Print.\r\n	[2] Berkeley Mechanical Engineering Machine Shop, Echeverry; UC Berkeley campus, CA\r\n",,,,,,,,1312284901,1312284901
70,Reinterview,This is best used to get feedback from the same individuals that you talked to earlier in the design process. Re-interview them after you have made progress in your development stage so that you can discover how they relate to your current ideas. It can also be used to check conceptual frameworks.\r\n,,,,,,,,,,1312442581,1312442581
71,Reflective practice,"Reflective practice is the repeated framing and evaluation of a design challenge by working it through, rather than thinking it through. [1]\r\n",,[1]Hartmann. Prototypes. Design Clinics. Web. 30 Nov. 2010. http://designclinics.pbworks.com/w/file/21216378/hartmann-prototypes-ch2.pdf.\r\n,,,,,,,,1312442765,1312442765
72,Role-playing,Role playing can help designers imagine new design approaches and communicate design attentions.\r\n,,"[1] Burns, Colin. The Methods Lab: Role Playing.\r\n",,,,,,,,1312443274,1312443274
73,Repertory Grid Technique,Repertory Grid Technique should be used to identify correlations between concepts and attributes-- which can then be applied to consumers perceptions of products and services\r\n,"\r\n	\r\n		Useful for examining consumers perceptions of products and services\r\n	\r\n		Used to identify problems, develop propositions, and construct questionnaires\r\n	\r\n		Used to uncover unknown correlations regarding attributes and concepts, and identify hidden connections\r\n\r\n\r\n",Repertory Grid Technique. http://www.epistemics.co.uk/notes/184-0-0.htm.\r\n,,,,,,,,1312443577,1312443577
74,Scale Modeling,"Especially useful in designing spaces, a scale model can reveal spatial relationships and help envision what the final space will be like.\r\n",,,,,,,,,,1312443975,1312443975
75,Scenario-based design,"Scenario-based design uses customer scenarios to understand the process through which the customer uses your product to reach a goal. It is basically the understanding that different consumers have different needs for products, and designing your product/system in a way that allows for a wide array of situations to be addressed in an efficient and user-friendly manner.\r\n","\r\n	\r\n		Scenario-based design is used early on in the system development cycle.\r\n		\r\n			\r\n				When youre first doing the research of how people would interact with your product\r\n			\r\n				It can be used when youre trying to envision the system as its being planned\r\n			\r\n				Product development  when youre trying to envision how, when, where, etc. itll be used\r\n		\r\n	\r\n	\r\n		Encourages creative thinking by placing your product/system into a greater context\r\n	\r\n		By couching the requirements, the design rationale, and the envisionment all as scenarios one coordinates design work to avoid developing technical solutions to irrelevant problems[2]\r\n	\r\n		If customers lives are made easier through the product/system, that will lead to greater benefits and customer loyalty in the future.\r\n\r\n","\r\n	\r\n		Seybold, Patricia B. Get Inside the Lives of Your Customers. (2001): 80-89. Print.\r\n	\r\n		Carroll, John M. Scenario-Based Design: Envisioning Work and Technology in System Development.\r\n	\r\n		Friedman, A. (1989). Computer Systems Development: History, Organization, and Implementation. Chichester: Wiley.\r\n	\r\n		Carroll J. M. Five Reasons for Scenario Based Design. Elsevier Science B. V. 2000.\r\n\r\n",,,,,,,,1312444523,1312444598
76,Scenarios,"Scenarios tell a story, illustrated or not, of a users interaction with a current or new product or system.\r\n",,"\r\n	\r\n		Senarios, IDEO Method Cards. ISBN 0-9544132-1-0\r\n	\r\n		Black, Alison. Scenarios. IDEO. London, UK.\r\n\r\n",,,,,,,,1312445535,1312445535
77,Screening,This is a method for determining how engaged your survey respondents are in the survey.\r\n,,"1. Downs, Julie S.; Holbrook, Mandy B.; Sheng, Steve; and Lorrie Faith Cranor. Are Your Participants Gaming the System? Screening Mechanical Turk Workers Carnegie-Melon University. Pittsburgh, Pennsylvania, USA. 2010.\r\n",,,,,,,,1312451735,1312451735
78,Serial Hanging Out,"Sequential short-term (2-4 day) participant observation with multiple, independent informants - conducted by multiple teams of 1-2 researchers.\r\n",,"Jaspal S. Sandhu, P. Altankhuyag, and D. Amarsaikhan. 2007. Serial hanging out: rapid ethnographic needs assessment in rural settings. In Proceedings of the 12th international conference on Human-computer interaction: interaction design and usability (HCI07), Julie A. Jacko (Ed.). Springer-Verlag, Berlin, Heidelberg, 614-623.\r\n",,,,,,,,1312452059,1312452141
79,Shadowing,Shadowing is essentially comprised of following a member of organization from the moment he/she arrives at work to moment he/she leaves to return home.\r\n,,"\r\n	\r\n		McDonald, Seonaidh. Studying Actions in Context: A Qualitative Shadowing Method for Organizational Research. Qualitative Research. The Robert Gordon University. SAGE Publications. London. 2005. p455-473.\r\n\r\n",,,,,,,,1312452454,1312452454
80,Social Networking Analysis,"Social network analysis is the mapping and measuring of relationships and flows between people, groups, organisations, computers or other information/knowledge processing entities. (Valdis Krebs, 2002).\r\n",,Social Network Mapping. IDEO Flashcards. ISBN 0-9544132-1-0.\r\nhttp://www.kstoolkit.org/Social+Network+Analysis\r\n,,,,,,,,1312473346,1312473346
81,Situated Participative Enactment of Scenarios (SPEC),"The use of [[scenarios]], as they arise during [[participant observation]] or [[shadowing]].\r\n",,"\r\n	\r\n		Lacucci, G., Kuutti, K., and Ranta, M. 2000. On the move with a magic thing: role playing in concept design of mobile services and devices. In Proceedings of the 3rd Conference on Designing interactive Systems: Processes, Practices, Methods, and Techniques (New York City, New York, United States, August 17 - 19, 2000).\r\n\r\n",,,,,,,,1312474228,1312474228
82,Zaltman Metaphor Elicitation Technique (ZMET),"This is a patented research technique for gathering consumer insights.  The goal is to elicit conscious and (especially) unconscious thoughts through the collection and discussion of relevant images (i.e., visual metaphors)","This technique was developed by Dr. Gerald Zaltman at the Harvard Business School, the Patent #5436830 was issued on July 25, 1995;Estimated Expiration Date: February 1, 2013.","Robin Higie Coulter, Gerald Zaltman (1994), USING THE ZALTMAN METAPHOR ELICITATION TECHNIQUE TO UNDERSTAND BRAND IMAGES, in Advances in Consumer Research Volume 21, eds. Chris T. Allen and Deborah Roedder John, Provo, UT : Association for Consumer Research, Pages: 501-507.Patent 5436830at Patent Storm.",,,,,,,,1322509866,1322510969
87,Create Frameworks,"A framework is a representation of your understanding of a situation, in a visual format.\r\n",,,Sticky notes\r\npictures\r\n,Put information you have onto stickies.\r\nUse an Affinity Map to organize them\r\nLook for patterns\r\n\r\n,,,,,,1341805965,1341805965
